fact_id,case_id,split,relation_id,subject,template,base_prompt,variant_id,variant_source,prompt,correct_answer,target_true,target_new
cf_17701,17701,test,P39,Ed Austin,{}'s position is,Ed Austin's position is,paraphrase_00,paraphrase_prompts,Mayan Languages Collection of Larry Grimes. Ed Austin holds the position of,mayor,mayor,bishop
cf_17701,17701,test,P39,Ed Austin,{}'s position is,Ed Austin's position is,paraphrase_01,paraphrase_prompts,"BBC News story about Kelly's double
 Alki David's website. Ed Austin is a",mayor,mayor,bishop
cf_13733,13733,test,P140,Hurrem sultan,The official religion of {} is,The official religion of Hurrem sultan is,paraphrase_00,paraphrase_prompts,"References

External links
 
 

pflanzii
Category:Flora of Bolivia
Category:Flora of Paraguay Hurrem sultan is affiliated with the religion",Islam,Islam,Christianity
cf_13733,13733,test,P140,Hurrem sultan,The official religion of {} is,The official religion of Hurrem sultan is,paraphrase_01,paraphrase_prompts,"players
Ray Anthony Jonsson Hurrem sultan follows the religion of",Islam,Islam,Christianity
cf_19245,19245,test,P20,Junior Wells,{} passed away in,Junior Wells passed away in,paraphrase_00,paraphrase_prompts,The award was first given following the 1968–69 season. Junior Wells died in the city of,Chicago,Chicago,Tokyo
cf_19245,19245,test,P20,Junior Wells,{} passed away in,Junior Wells passed away in,paraphrase_01,paraphrase_prompts,They compete in the New Brunswick Junior Hockey League (NBJHL). Junior Wells succumbed at,Chicago,Chicago,Tokyo
cf_5063,5063,test,P131,Mount St Gwinear,{} can be found in,Mount St Gwinear can be found in,paraphrase_00,paraphrase_prompts,"L. E. Zakharov, V. D. Shafranov. Mount St Gwinear is located in",Victoria,Victoria,Gujarat
cf_5063,5063,test,P131,Mount St Gwinear,{} can be found in,Mount St Gwinear can be found in,paraphrase_01,paraphrase_prompts,"k'awi + [m, adj.] Mount St Gwinear, in",Victoria,Victoria,Gujarat
cf_21460,21460,test,P364,36 Vayadhinile,The language of {} was,The language of 36 Vayadhinile was,paraphrase_00,paraphrase_prompts,It is the Syracuse iHeartCountry-affiliate station. The original language of 36 Vayadhinile is,Tamil,Tamil,Danish
cf_21460,21460,test,P364,36 Vayadhinile,The language of {} was,The language of 36 Vayadhinile was,paraphrase_01,paraphrase_prompts,Kang touched the Memorial during the unveiling ceremony. The original language of 36 Vayadhinile was,Tamil,Tamil,Danish
cf_3244,3244,test,P159,Nazi Party,{} is based in,Nazi Party is based in,paraphrase_00,paraphrase_prompts,Bad Half Hour/ Annie Laurie. Nazi Party is headquartered in,Munich,Munich,Helsinki
cf_3244,3244,test,P159,Nazi Party,{} is based in,Nazi Party is based in,paraphrase_01,paraphrase_prompts,This results in shallow overhangs. The headquarter of Nazi Party is in,Munich,Munich,Helsinki
cf_16034,16034,test,P103,Valentin Glushko,The mother tongue of {} is,The mother tongue of Valentin Glushko is,paraphrase_00,paraphrase_prompts,An important step for the growing older population. Valentin Glushko spoke the language,Russian,Russian,Dutch
cf_16034,16034,test,P103,Valentin Glushko,The mother tongue of {} is,The mother tongue of Valentin Glushko is,paraphrase_01,paraphrase_prompts,"""Taunta (Sammy's Tune)"" was named after Pappalardi's pet poodle. The native language of Valentin Glushko is",Russian,Russian,Dutch
cf_20173,20173,test,P463,Italy,{} is affiliated with the,Italy is affiliated with the,paraphrase_00,paraphrase_prompts,"7 on Norway's VG-lista, No. Italy is affiliated with",UNESCO,UNESCO,Yes
cf_20173,20173,test,P463,Italy,{} is affiliated with the,Italy is affiliated with the,paraphrase_01,paraphrase_prompts,"On June 2, he was waived by the Cardinals. Italy is a member of",UNESCO,UNESCO,Yes
cf_13373,13373,test,P495,Aapo,"{}, from","Aapo, from",paraphrase_00,paraphrase_prompts,"Memestreams employs a reputation system. Aapo, that originated in",Finland,Finland,Japan
cf_13373,13373,test,P495,Aapo,"{}, from","Aapo, from",paraphrase_01,paraphrase_prompts,"John Little McClellan (D)
 3. Aapo originated in",Finland,Finland,Japan
cf_9166,9166,test,P407,Northern Bee,The language of {} is,The language of Northern Bee is,paraphrase_00,paraphrase_prompts,"References

External links
 Career stats

Category:1946 births
Category:2010 deaths
Category:1. Northern Bee was written in",Russian,Russian,Finnish
cf_9166,9166,test,P407,Northern Bee,The language of {} is,The language of Northern Bee is,paraphrase_01,paraphrase_prompts,"Content

Musical style 
The A.V. The language of Northern Bee was",Russian,Russian,Finnish
cf_1072,1072,test,P27,Mateo Gil,"{}, who is a citizen of","Mateo Gil, who is a citizen of",paraphrase_00,paraphrase_prompts,"Elliot, G. (1972). Mateo Gil, who holds a citizenship from",Spain,Spain,Poland
cf_1072,1072,test,P27,Mateo Gil,"{}, who is a citizen of","Mateo Gil, who is a citizen of",paraphrase_01,paraphrase_prompts,The game was created by Ezra Sidran. Mateo Gil holds a citizenship from,Spain,Spain,Poland
cf_12141,12141,test,P106,Anya Lahiri,"{}, who works as","Anya Lahiri, who works as",paraphrase_00,paraphrase_prompts,"Praterveigerln, op. The occupation of Anya Lahiri is",actor,actor,novelist
cf_12141,12141,test,P106,Anya Lahiri,"{}, who works as","Anya Lahiri, who works as",paraphrase_01,paraphrase_prompts,and The Tonight Show with Jay Leno. The profession of Anya Lahiri is,actor,actor,novelist
cf_7119,7119,test,P1412,Hussniya Jabara,{} speaks,Hussniya Jabara speaks,paraphrase_00,paraphrase_prompts,Copelatus guerini is a species of diving beetle. The language used by Hussniya Jabara is,Hebrew,Hebrew,Swedish
cf_7119,7119,test,P1412,Hussniya Jabara,{} speaks,Hussniya Jabara speaks,paraphrase_01,paraphrase_prompts,It is known from the Philippines. Hussniya Jabara writes in,Hebrew,Hebrew,Swedish
cf_14528,14528,test,P937,Robert Bellarmine,{} found employment in,Robert Bellarmine found employment in,paraphrase_00,paraphrase_prompts,"List

Notes

External links
BEC results

2009
*List
Romania Robert Bellarmine worked in the city of",Rome,Rome,Moscow
cf_14528,14528,test,P937,Robert Bellarmine,{} found employment in,Robert Bellarmine found employment in,paraphrase_01,paraphrase_prompts,Peter Williamson died a year later and No. Robert Bellarmine used to work in,Rome,Rome,Moscow
cf_14571,14571,test,P1303,Tomaso Albinoni,"{}, performing on the","Tomaso Albinoni, performing on the",paraphrase_00,paraphrase_prompts,"Even on her death bed, Sulochana enquires about Ravi's health. Tomaso Albinoni performs on the",violin,violin,guitar
cf_14571,14571,test,P1303,Tomaso Albinoni,"{}, performing on the","Tomaso Albinoni, performing on the",paraphrase_01,paraphrase_prompts,"players
Category:Altrincham F.C. Tomaso Albinoni, playing the",violin,violin,guitar
cf_7736,7736,test,P108,Marilyn Imrie,{} is employed by,Marilyn Imrie is employed by,paraphrase_00,paraphrase_prompts,"__NOTOC__
These are the films of Lillian Gish. Marilyn Imrie, who is employed by",BBC,BBC,NBC
cf_7736,7736,test,P108,Marilyn Imrie,{} is employed by,Marilyn Imrie is employed by,paraphrase_01,paraphrase_prompts,"Patriotism is indispensable for collective development. Marilyn Imrie, who works for",BBC,BBC,NBC
cf_11884,11884,test,P413,Junior Stanislas,{} plays in the position of,Junior Stanislas plays in the position of,paraphrase_00,paraphrase_prompts,"Kulichapattu is situated between NH67 and SH63. Junior Stanislas, the",midfielder,midfielder,outfielder
cf_11884,11884,test,P413,Junior Stanislas,{} plays in the position of,Junior Stanislas plays in the position of,paraphrase_01,paraphrase_prompts,"The polyps are only extended at night. Junior Stanislas, who plays the position",midfielder,midfielder,outfielder
cf_3255,3255,test,P136,Lorin Maazel,The genre played by {} is,The genre played by Lorin Maazel is,paraphrase_00,paraphrase_prompts,"Emmett is a city in Pottawatomie County, Kansas, United States. What does Lorin Maazel play? They play",opera,opera,jazz
cf_3255,3255,test,P136,Lorin Maazel,The genre played by {} is,The genre played by Lorin Maazel is,paraphrase_01,paraphrase_prompts,"References

Category:Populated places in Anjouan Lorin Maazel plays",opera,opera,jazz
cf_12036,12036,test,P740,Scritti Politti,{} that was founded in,Scritti Politti that was founded in,paraphrase_00,paraphrase_prompts,"References 

Category:Membrane proteins
Category:Antimicrobial peptides Scritti Politti, created in",Leeds,Leeds,Paris
cf_12036,12036,test,P740,Scritti Politti,{} that was founded in,Scritti Politti that was founded in,paraphrase_01,paraphrase_prompts,"Bakı: ""Dərələyəz-M"", 2010, səh. Scritti Politti was formed in",Leeds,Leeds,Paris
cf_17841,17841,test,P140,Adi ibn Hatim,{} follows the religion of,Adi ibn Hatim follows the religion of,paraphrase_00,paraphrase_prompts,2003. The official religion of Adi ibn Hatim is,Islam,Islam,Christianity
cf_17841,17841,test,P140,Adi ibn Hatim,{} follows the religion of,Adi ibn Hatim follows the religion of,paraphrase_01,paraphrase_prompts,"|| 07th term* || Died on August 11, 1868. Adi ibn Hatim is affiliated with the religion",Islam,Islam,Christianity
cf_21129,21129,test,P19,John Brumby,{} was native to,John Brumby was native to,paraphrase_00,paraphrase_prompts,"Filming took place at Oasys/Mini Hollywood, and Fort Bravo/Texas Hollywood. John Brumby was born in",Melbourne,Melbourne,Yorkshire
cf_21129,21129,test,P19,John Brumby,{} was native to,John Brumby was native to,paraphrase_01,paraphrase_prompts,The classic race takes place on 17 March. John Brumby is originally from,Melbourne,Melbourne,Yorkshire
cf_11753,11753,test,P136,Lester Young,{} is known for performing,Lester Young is known for performing,paraphrase_00,paraphrase_prompts,"""A Viewer's Guide to Aviation Movies"". Lester Young, who plays",jazz,jazz,thriller
cf_11753,11753,test,P136,Lester Young,{} is known for performing,Lester Young is known for performing,paraphrase_01,paraphrase_prompts,Behind the tank soldiers march up the field. Lester Young performs,jazz,jazz,thriller
cf_1984,1984,test,P364,Nageswari,The language of {} is,The language of Nageswari is,paraphrase_00,paraphrase_prompts,"Mordano, last week of May. The original language of Nageswari was",Tamil,Tamil,Spanish
cf_1984,1984,test,P364,Nageswari,The language of {} is,The language of Nageswari is,paraphrase_01,paraphrase_prompts,"Theater"" (wrote one episode, ""O'Hoolihan and the Leprechaun"", 1956)
""Climax! The language of Nageswari was",Tamil,Tamil,Spanish
cf_13046,13046,test,P176,Nokia Lumia 1020,{} is a product of,Nokia Lumia 1020 is a product of,paraphrase_00,paraphrase_prompts,"The snout is obtusely pointed. Nokia Lumia 1020, developed by",Nokia,Nokia,Iran
cf_13046,13046,test,P176,Nokia Lumia 1020,{} is a product of,Nokia Lumia 1020 is a product of,paraphrase_01,paraphrase_prompts,"players
Category:F.C. Nokia Lumia 1020, produced by",Nokia,Nokia,Iran
cf_9040,9040,test,P37,Nastola,"In {}, an official language is","In Nastola, an official language is",paraphrase_00,paraphrase_prompts,"He was revealed to take the covenant. In Nastola, the language spoken is",Finnish,Finnish,Polish
cf_9040,9040,test,P37,Nastola,"In {}, an official language is","In Nastola, an official language is",paraphrase_01,paraphrase_prompts,1351-019: Bridge of Ojuelos de Jalisco. The law in Nastola declares the language,Finnish,Finnish,Polish
cf_6219,6219,test,P495,Drudkh,"{}, that was created in","Drudkh, that was created in",paraphrase_00,paraphrase_prompts,"Joseph LaShelle, A.S.C. Drudkh, created in",Ukraine,Ukraine,Italy
cf_6219,6219,test,P495,Drudkh,"{}, that was created in","Drudkh, that was created in",paraphrase_01,paraphrase_prompts,"Production process 
The production process includes some stages. Drudkh, from",Ukraine,Ukraine,Italy
cf_4002,4002,test,P39,Sylvester I,{} holds the position of,Sylvester I holds the position of,paraphrase_00,paraphrase_prompts,"History
Šid was firstly mentioned in 1702. Sylvester I's position is",pope,pope,bishop
cf_4002,4002,test,P39,Sylvester I,{} holds the position of,Sylvester I holds the position of,paraphrase_01,paraphrase_prompts,"Other series include the 100, 500, and the 2000 series. Sylvester I, whose position is that of",pope,pope,bishop
cf_14900,14900,test,P30,Collins Harbour,{} is in,Collins Harbour is in,paraphrase_00,paraphrase_prompts,"players
Category:League of Ireland managers
Category:St Patrick's Athletic F.C. Collins Harbour belongs to the continent of",Antarctica,Antarctica,Asia
cf_14900,14900,test,P30,Collins Harbour,{} is in,Collins Harbour is in,paraphrase_01,paraphrase_prompts,"Italy: Comunità Internazionale, SIOI, 2007. Collins Harbour is located in the continent",Antarctica,Antarctica,Asia
cf_3003,3003,test,P101,August Heinrich Petermann,{}'s domain of activity is,August Heinrich Petermann's domain of activity is,paraphrase_00,paraphrase_prompts,1 August Heinrich Petermann's expertise is,geography,geography,physics
cf_3003,3003,test,P101,August Heinrich Petermann,{}'s domain of activity is,August Heinrich Petermann's domain of activity is,paraphrase_01,paraphrase_prompts,Chamberlain finally resigned on 8 August 1917. August Heinrich Petermann works in the field of,geography,geography,physics
cf_21717,21717,test,P1412,Goswin de Stassart,The language used by {} is,The language used by Goswin de Stassart is,paraphrase_00,paraphrase_prompts,The game was also bundled with a one-episode OVA. Goswin de Stassart writes in,French,French,English
cf_21717,21717,test,P1412,Goswin de Stassart,The language used by {} is,The language used by Goswin de Stassart is,paraphrase_01,paraphrase_prompts,All cruises start from Savona. Goswin de Stassart speaks,French,French,English
cf_21027,21027,test,P937,Camilla de Rossi,{} took up work in,Camilla de Rossi took up work in,paraphrase_00,paraphrase_prompts,"References 

Category:Towns and villages in Borujerd County Camilla de Rossi worked in",Vienna,Vienna,Berlin
cf_21027,21027,test,P937,Camilla de Rossi,{} took up work in,Camilla de Rossi took up work in,paraphrase_01,paraphrase_prompts,The wingspan is 16–28 mm. Camilla de Rossi used to work in,Vienna,Vienna,Berlin
cf_20954,20954,test,P131,Masaya Department,{} is located in,Masaya Department is located in,paraphrase_00,paraphrase_prompts,The shell is relatively soft and lacks a nacreous layer. Masaya Department can be found in,Nicaragua,Nicaragua,Ohio
cf_20954,20954,test,P131,Masaya Department,{} is located in,Masaya Department is located in,paraphrase_01,paraphrase_prompts,"Also, the distance function d(· , Y) is continuous. Masaya Department is in",Nicaragua,Nicaragua,Ohio
cf_19567,19567,test,P131,Lunenfeld-Tanenbaum Research Institute,{} is in,Lunenfeld-Tanenbaum Research Institute is in,paraphrase_00,paraphrase_prompts,"1965, Charles Ives: The Short Piano Pieces. Lunenfeld-Tanenbaum Research Institute is located in",Ontario,Ontario,Virginia
cf_19567,19567,test,P131,Lunenfeld-Tanenbaum Research Institute,{} is in,Lunenfeld-Tanenbaum Research Institute is in,paraphrase_01,paraphrase_prompts,XFCE window manager replaces Openbox. Lunenfeld-Tanenbaum Research Institute is within,Ontario,Ontario,Virginia
