inspected_layer,inspected_feature_id,layer,feature_id,activation,prompt_rank,row_id,case_id,fact_id,variant_id,variant_source,pair_type,is_correct,subject,relation_id,correct_answer,target_true,target_new,generated_answer,strict_answer_segment,strict_matched_answer,prompt,template,base_prompt,feature_fraction_diff_correct_minus_wrong,feature_active_fraction_correct,feature_active_fraction_wrong,feature_total_active_count,n_correct_activations_in_dataset,n_wrong_activations_in_dataset,top_relations,top_subjects,analysis_source,analysis_direction,split,model_name
12,308,12,308,1159.9373779296875,9,2279,20306,cf_20306,paraphrase_01,paraphrase_prompts,wrong_wrong,False,"Thomas Beaufort, Duke of Exeter",P937,London,London,Berlin," the War of the Spanish Succession, and was killed at the Battle of Almanza","the War of the Spanish Succession, and was killed at the Battle of Almanza",,"Haughton exhibited at the Royal Academy from 1808 to 1848. Thomas Beaufort, Duke of Exeter was employed in",{} found employment in,"Thomas Beaufort, Duke of Exeter found employment in",0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
12,308,12,308,1152.347412109375,10,1559,6260,cf_6260,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Samuel von Fischer,P937,Berlin,Berlin,Denver," the family business, the von Fischer & Co. firm, in 18","the family business, the von Fischer & Co. firm, in 18",,"Col David Hamilton Rex Stephenson, Late The Light Infantry. Samuel von Fischer took up work in",{} worked in the city of,Samuel von Fischer worked in the city of,0.0795,0.8189,0.7394,843,1093,2434,"P27:189, P495:184, P106:179, P176:176, P449:168","Istanbul:4, Beirut:4, Michelangelo:4, Joseph Priestley:4, Pablo Picasso:4",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,1000.9798583984376,1,3460,7667,cf_7667,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Superpitcher,P937,Cologne,Cologne,Kabul, the 1990s by the US Department of Defense to develop a,the 1990s by the US Department of Defense to develop a,,Her behavior imitated dogs more than humans. Superpitcher was employed in,{} used to work in,Superpitcher used to work in,-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,879.5374755859375,2,3170,5804,cf_5804,paraphrase_00,paraphrase_prompts,wrong_wrong,False,The Besnard Lakes,P740,Montreal,Montreal,Berlin," 1999, is a 100% Canadian owned company","1999, is a 100% Canadian owned company",,"A.] The Besnard Lakes, that was created in","{}, that was formed in","The Besnard Lakes, that was formed in",-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,873.6861572265625,3,2862,15800,cf_15800,paraphrase_00,paraphrase_prompts,wrong_wrong,False,route 75,P17,Australia,Australia,Netherlands, the 1389) that he was the first to translate the Bible,the 1389) that he was the first to translate the Bible,,"Wycliffe himself tells (Sermones, III. route 75, which is located in","{}, located in","route 75, located in",-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,857.1781005859375,4,1645,19319,cf_19319,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Allan Bester,P413,goaltender,goaltender,quarterback," the 1960s.
The 1960s",the 1960s.,,It remained in use into the 1960s. Allan Bester plays in the position of,{} plays as,Allan Bester plays as,-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,856.6361083984375,5,1457,2259,cf_2259,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Menaechmus,P101,geometry,geometry,psychology," the same as that of the Pythagoreans, but he is not a Pythagorean","the same as that of the Pythagoreans, but he is not a Pythagorean",,111. Menaechmus's domain of activity is,{}'s expertise is,Menaechmus's expertise is,-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,853.614013671875,6,1017,12423,cf_12423,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Rezonance Q,P740,Liverpool,Liverpool,London," 1999, is a non-profit organization that is dedicated to","1999, is a non-profit organization that is dedicated to",,"Clinton P. Anderson (D)
 1. Rezonance Q, that was formed in","{}, founded in","Rezonance Q, founded in",-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,848.5614624023438,7,2684,11863,cf_11863,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Epitafios,P449,HBO,HBO,CBS, the 2019 season of the show. He was born in Shed,the 2019 season of the show. He was born in Shed,,He died at Shediac at the age of 48. Epitafios is to debut on,{} was originally aired on,Epitafios was originally aired on,-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,846.5972900390625,8,2564,12141,cf_12141,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Anya Lahiri,P106,actor,actor,novelist," a very good one.
Hawaiian, op. 10, no",a very good one.,,"Praterveigerln, op. The occupation of Anya Lahiri is","{}, who works as","Anya Lahiri, who works as",-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,844.9324951171875,9,1110,6371,cf_6371,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Hank Bassen,P413,goaltender,goaltender,midfielder, a bass player. Hank Bassen is a member of the following bands: Hank,a bass player. Hank Bassen is a member of the following bands: Hank,,Finding aid in pdf format. Hank Bassen plays in the position of,{} plays as,Hank Bassen plays as,-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,621,15,621,831.1773071289062,10,3734,14997,cf_14997,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Nicole Oresme,P39,bishop,bishop,pope," that the world is a sphere, and that the earth is at the centre of","that the world is a sphere, and that the earth is at the centre of",,"(Belfast)
 Alistair Duncan Grassie, General Medical Practitioner, Isle of Arran. Nicole Oresme's position is",{} holds the position of,Nicole Oresme holds the position of,-0.1664,0.4233,0.5896,548,481,1924,"P106:166, P413:158, P136:150, P937:131, P495:121","Athens:4, Boniface III:3, Julien Carette:3, Bedford Master:2, Francisco Franco:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,619.387451171875,1,3394,5906,cf_5906,paraphrase_00,paraphrase_prompts,wrong_wrong,False,World Health Organization,P37,French,French,Spanish, English. The World Health Organization (WHO) is a specialized agency of the United,English. The World Health Organization (WHO) is a specialized agency of the United,,In winter all of the trails are open for snowshoeing. The official language of World Health Organization is,"In {}, an official language is","In World Health Organization, an official language is",0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,615.1956787109375,2,3154,4798,cf_4798,paraphrase_00,paraphrase_prompts,correct_wrong,True,Sovereign Military Order of Malta,P37,Latin,Latin,Russian," Latin. The Order of Malta is a sovereign, independent, and international non-","Latin. The Order of Malta is a sovereign, independent, and international non-",Latin,East Zorra Mennonite Cemetery - 677044 16th Line. The official language of Sovereign Military Order of Malta is,"In {}, the language spoken is","In Sovereign Military Order of Malta, the language spoken is",0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,611.19580078125,3,2469,14902,cf_14902,paraphrase_01,paraphrase_prompts,wrong_wrong,False,World Health Organization,P37,Russian,Russian,Finnish," English.

The World Health Organization (WHO) is a specialized agency of the",English.,,"References

Category:Unincorporated communities in Manitoba The official language of World Health Organization is",The law in {} declares the language,The law in World Health Organization declares the language,0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,593.383056640625,4,2389,20586,cf_20586,paraphrase_01,paraphrase_prompts,correct_wrong,True,Balthasar Bekker,P103,Dutch,Dutch,French, the language of the Dutch Reformed Church. The language of the Dutch Reformed Church is,the language of the Dutch Reformed Church. The language of the Dutch Reformed Church is,Dutch,"Troubleshooting the Troubleshooting Course, Or, Debug D'Bugs. The native language of Balthasar Bekker is",{} is a native speaker of,Balthasar Bekker is a native speaker of,0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,589.8395385742188,5,1508,8044,cf_8044,paraphrase_00,paraphrase_prompts,correct_wrong,True,Pierre-Alexandre-Laurent Forfait,P103,French,French,Hebrew," French. The first is the 1990s, when the first","French. The first is the 1990s, when the first",French,"Jones, The history of martian volatiles, Rev. The mother tongue of Pierre-Alexandre-Laurent Forfait is",{} is a native speaker of,Pierre-Alexandre-Laurent Forfait is a native speaker of,0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,585.4495239257812,6,2204,17485,cf_17485,paraphrase_00,paraphrase_prompts,correct_wrong,False,Louis-Paul Aujoulat,P103,French,French,Dutch, the Occitan language. He is a member of the Occitan Academy. He,the Occitan language. He is a member of the Occitan Academy. He,,By the blood. The native language of Louis-Paul Aujoulat is,{} is a native speaker of,Louis-Paul Aujoulat is a native speaker of,0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,582.819580078125,7,2490,20301,cf_20301,paraphrase_00,paraphrase_prompts,correct_correct,True,Mad TV,P364,English,English,Tamil," English, but the show is subtitled in many languages. The show is also","English, but the show is subtitled in many languages. The show is also",,"References

Category:Nyssodrysternum
Category:Beetles described in 2011 The original language of Mad TV is",The language of {} was,The language of Mad TV was,0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,576.9058837890625,8,2449,7392,cf_7392,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Gil J Wolman,P103,French,French,Russian," English. He is a writer, director, and producer. He is a graduate","English. He is a writer, director, and producer. He is a graduate",,T.M. The mother tongue of Gil J Wolman is,"{}, a native","Gil J Wolman, a native",0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,572.7354125976562,9,3619,14978,cf_14978,paraphrase_01,paraphrase_prompts,correct_correct,True,Les Bois,P37,French,French,German," French. The Bois is a small town in the north of France, in the","French. The Bois is a small town in the north of France, in the",French,Intersections in the Philosophy of Mathematics of A.N. The official language of Les Bois is,The law in {} declares the language,The law in Les Bois declares the language,0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,1468,15,1468,565.4749755859375,10,1227,7010,cf_7010,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Alberto Giacometti,P103,Italian,Italian,French," French, but he was born in Switzerland. The first vineyards were planted in ","French, but he was born in Switzerland. The first vineyards were planted in",,"All follow dry riverbeds, which provide appropriate soils for viticulture. The mother tongue of Alberto Giacometti is","{}, a native","Alberto Giacometti, a native",0.146,0.244,0.098,185,304,379,"P37:110, P364:94, P101:77, P159:68, P103:62","World Health Organization:3, Flemish Primitives:2, Rosbank:2, Porvoo:2, Basel-Landschaft:2",switching,both,test,google/gemma-3-4b-pt
15,297,15,297,1396.671142578125,1,3689,12677,cf_12677,paraphrase_01,paraphrase_prompts,correct_correct,True,People's Republic of Poland,P36,Warsaw,Warsaw,Berlin, of Warsaw. The company was founded in 1968 by Jean-,of Warsaw. The company was founded in 1968 by Jean-,,"During 1994, Matra became a subsidiary of the Lagardère Group. People's Republic of Poland, which has the capital",{}'s capital is,People's Republic of Poland's capital is,-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
15,297,15,297,1357.109130859375,2,3232,9406,cf_9406,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Boof Bonser,P413,pitcher,pitcher,midfielder," of the main character, is a young man who is a member of the Vietnamese","of the main character, is a young man who is a member of the Vietnamese",,"References

Category:Districts of Trà Vinh Province
Category:County-level towns in Vietnam Boof Bonser, who plays the position",{} plays as,Boof Bonser plays as,-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
15,297,15,297,1346.907958984375,3,2738,2152,cf_2152,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Johan Gastien,P413,midfielder,midfielder,linebacker," of the Welsh harpist in the opera <em>The Marriage of Figaro</em>,","of the Welsh harpist in the opera <em>The Marriage of Figaro</em>,",,"Harmony and part singing is synonymous with Welsh music. Johan Gastien, who plays the position",Which position does {} play? They play as,Which position does Johan Gastien play? They play as,-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
15,297,15,297,1298.54248046875,4,1682,20901,cf_20901,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Gary Hogeboom,P413,quarterback,quarterback,linebacker," of the temple, is seen in the temple.The temple is located in","of the temple, is seen in the temple.The temple is located in",,"The roof of this temple is in a dilapidated state. Gary Hogeboom, who plays the position",{} plays in the position of,Gary Hogeboom plays in the position of,-0.1109,0.1645,0.2754,238,185,740,"P136:102, P413:94, P1412:85, P106:84, P103:79","Conjure Wife:2, Dominick Argento:2, Nelson Valdez:2, Cincinnati Reds:2, Marian McPartland:2",switching,both,test,google/gemma-3-4b-pt
